venue_id	title	issn_l
282504755193114663	Protoplasma	0033-183X
282504755193114664	La Provence médicale	0755-2130
282504755193114666	Provider (Washington, D.C.)	0888-0352
282504755193114667	Przegla̧d dermatologiczny	0033-2526
282504755193114668	Przegla̧d epidemiologiczny	0033-2100
282504755193114669	Przegla̧d lekarski	0033-2240
282504755193114672	Psicothema	0214-9915
282504755193114673	Psihoterapija	0350-3186
282504755193114675	PsyCh journal	2046-0252
282504755193114676	Psyche; a journal of entomology	0033-2615
282504755193114677	Psyche	0033-2623
282504755193114679	Psychiatria clinica	0033-264X
282504755193114680	The Psychiatric clinics of North America	0193-953X
282504755193114681	Psychiatric communications	0033-2682
282504755193114682	Psychiatria Danubina	0353-5053
282504755193114683	Psychiatric developments	0262-9283
282504755193114684	La Psychiatrie de l'enfant	0079-726X
282504755193114685	Psychiatric genetics	0955-8829
282504755193114686	The Psychiatric hospital	0885-7717
282504755193114687	Psychiatria Hungarica : A Magyar Pszichiátriai Társaság tudományos folyóirata	0237-7896
282504755193114688	Psychiatric journal of the University of Ottawa : Revue de psychiatrie de l'Université d'Ottawa	0702-8466
282504755193114689	Psychiatric medicine	0732-0868
282504755193114690	Psychiatria et neurologia	0370-1956
282504755193114691	Psychiatrie, Neurologie, und medizinische Psychologie	0033-2739
282504755193114692	Psychiatrie, Neurologie und medizinische Psychologie. Beihefte	0555-5469
282504755193114693	Psychiatria, neurologia, neurochirurgia	0033-2666
282504755193114694	Psychiatric news	0033-2704
282504755193114695	Psychiatria polska	0033-2674
282504755193114696	Psychiatrische Praxis	0303-4259
282504755193114697	The Psychiatric quarterly	0033-2720
282504755193114698	The Psychiatric quarterly. Supplement	0887-3984
282504755193114699	Psychiatric rehabilitation journal	1095-158X
282504755193114700	Psychiatric research reports	0555-5434
282504755193114701	Psychiatric services (Washington, D.C.)	1075-2730
282504755193114702	Psychiatrikē = Psychiatriki	1105-2333
282504755193114703	Psychiatry	0033-2747
282504755193114704	Psychiatry and clinical neurosciences	1323-1316
282504755193114705	Psychiatry digest	0033-2771
282504755193114706	Psychiatry in medicine	0033-278X
282504755193114707	Psychiatry research	0165-1781
282504755193114708	Psychiatry research. Neuroimaging	0925-4927
282504755193114709	Psychoanalysis and the psychoanalytic review	0885-7830
282504755193114710	The Psychoanalytic quarterly	0033-2828
282504755193114711	Psychoanalytic review	0033-2836
282504755193114713	The Psychoanalytic study of the child	0079-7308
282504755193114714	Psychodynamic psychiatry	2162-2590
282504755193114715	Psychogeriatrics : the official journal of the Japanese Psychogeriatric Society	1346-3500
282504755193114716	Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors	0893-164X
282504755193114717	Psychology and aging	0882-7974
282504755193114718	Psychological assessment	1040-3590
282504755193114719	Psychological bulletin	0033-2909
282504755193114720	Psychologische Forschung	0033-3026
282504755193114721	Psychology & health	0887-0446
282504755193114722	Psychology, health & medicine	1354-8506
282504755193114723	Psychological issues	0048-5748
282504755193114724	Psychological medicine	0033-2917
282504755193114725	Psychological medicine. Monograph supplement	0264-1801
282504755193114726	Psychological methods	1082-989X
282504755193114727	Psychological monographs	0096-9753
282504755193114728	Psychologie & neuropsychiatrie du vieillissement	1760-1703
282504755193114729	Psychologische Praxis; Schriftenreihe für Erziehung und Jugendpflege	0079-7413
282504755193114730	Psychology and psychotherapy	1476-0835
282504755193114731	Psychological reports	0033-2941
282504755193114732	Psychological research	0340-0727
282504755193114733	Psychological review	0033-295X
282504755193114734	Psychological science	0956-7976
282504755193114735	Psychological science in the public interest : a journal of the American Psychological Society	1529-1006
282504755193114736	Psychological services	1541-1559
282504755193114737	Psychology of sport and exercise	1878-5476
282504755193114738	Psychological trauma : theory, research, practice and policy	1942-969X
282504755193114739	Psychometrika	0033-3123
282504755193114740	Psychonomic bulletin & review	1069-9384
282504755193114741	Psychoneuroendocrinology	0306-4530
282504755193114742	Psycho-oncology	1057-9249
282504755193114743	Psychopathology	0254-4962
282504755193114744	Psychopharmacology bulletin	0048-5764
282504755193114745	Psychopharmacology communications	0098-616X
282504755193114746	Psychopharmacology series	0931-6795
282504755193114747	Psychopharmacology Service Center bulletin	0376-0162
282504755193114750	Psychopharmacology	0033-3158
282504755193114751	Psychopharmacology. Supplementum	0179-8456
282504755193114752	Psychophysiology	0048-5772
282504755193114753	Psychosocial intervention = Intervención psicosocial	1132-0559
282504755193114754	Psychosomatic medicine	0033-3174
282504755193114755	Psychosomatics	0033-3182
282504755193114757	Psychotherapie, medizinische Psychologie	0302-8984
282504755193114758	Psychotherapy and psychosomatics	0033-3190
282504755193114759	Psychotherapie, Psychosomatik, medizinische Psychologie	0937-2032
282504755193114760	Psychotherapy research : journal of the Society for Psychotherapy Research	1050-3307
282504755193114761	Psychotherapy (Chicago, Ill.)	0033-3204
282504755193114762	Publication - American Institute of the History of Pharmacy	0270-0611
282504755193114765	Publicaciones científicas Alter	0033-3867
282504755193114766	Publicación científica - Oficina Sanitaria Panamericana	0254-2668
282504755193114767	Publicações farmacêuticas	0369-9285
282504755193114768	Publication - Group for the Advancement of Psychiatry	0149-2640
282504755193114769	Publicaciones del Instituto Antituberculoso "Francisco Moragas" de la Caja de Pensiones para la Vejez y de Ahorros	0302-7406
282504755193114775	Public administration review	0033-3352
282504755193114776	Public affairs report : bulletin of the Bureau of Public Administration	0033-3417
282504755193114777	Public health	0033-3506
282504755193114778	Public health bulletin	1048-6348
282504755193114779	Public health genomics	1662-4246
282504755193114780	The Public health laboratory	0033-3522
282504755193114781	Public health monograph	0079-7596
282504755193114783	Public health nursing (Boston, Mass.)	0737-1209
282504755193114785	Public health nutrition	1368-9800
282504755193114786	Public health papers	0555-6015
282504755193114787	Public health reports (Washington, D.C. : 1974)	0033-3549
282504755193114788	Public health reports (Washington, D.C. : 1896)	0094-6214
282504755193114789	Public health research (Southampton, England)	2050-4381
282504755193114790	Public health research & practice	2204-2091
282504755193114791	Public health reviews	0301-0422
282504755193114793	The Public historian	0272-3433
282504755193114794	The Public interest	0033-3557
282504755193114795	Public opinion quarterly	0033-362X
282504755193114796	Public policy	0033-3646
282504755193114797	The Public relations journal	0033-3670
282504755193114798	Public sector contracting report : the monthly guide to Medicare and Medicaid managed care	1084-9483
282504755193114799	Public sector, health care risk management	0270-8973
282504755193114800	Public understanding of science (Bristol, England)	0963-6625
282504755193114801	Public welfare	0033-3816
282504755193114805	Pulmonary medicine	2090-1844
282504755193114806	Pulmonary pharmacology	0952-0600
282504755193114807	Pulmonary pharmacology & therapeutics	1094-5539
282504755193114808	Pulmonology	2531-0429
282504755193114810	The Punjab medical journal	0033-4340
282504755193114812	Purchasing administration	0192-4311
282504755193114813	The Purdue pharmacist	0033-4529
282504755193114814	Pure and applied chemistry. Chimie pure et appliquée	0033-4545
282504755193114816	Purinergic signalling	1573-9538
282504755193114817	Quarterly bulletin. New York (N.Y.). Department of Health	0363-4175
282504755193114818	Quarterly bulletin of Chinese bibliography	1007-2292
282504755193114820	The Quarterly bulletin of the Indiana University Medical Center	0097-014X
282504755193114825	Quarterly journal of experimental physiology (Cambridge, England)	0144-8757
282504755193114826	Quarterly journal of experimental physiology and cognate medical sciences	0033-5541
282504755193114827	The Quarterly journal of experimental psychology	0033-555X
282504755193114828	Quarterly journal of experimental psychology (2006)	1747-0218
282504755193114829	The Quarterly journal of experimental psychology. A, Human experimental psychology	0272-4987
282504755193114830	The Quarterly journal of experimental psychology. B, Comparative and physiological psychology	0272-4995
282504755193114831	The Quarterly journal of medicine	0033-5622
282504755193114832	The Quarterly journal of microscopical science	0370-2952
282504755193114833	The quarterly journal of nuclear medicine : official publication of the Italian Association of Nuclear Medicine (AIMN) [and] the International Association of Radiopharmacology (IAR)	1125-0135
282504755193114834	The quarterly journal of nuclear medicine and molecular imaging : official publication of the Italian Association of Nuclear Medicine (AIMN) [and] the International Association of Radiopharmacology (IAR), [and] Section of the Society of Radiopharmaceutical Chemistry and Biology	1824-4785
282504755193114835	Quarterly journal of pharmacy and pharmacology	0370-2979
282504755193114836	The Quarterly journal of speech	0033-5630
282504755193114837	Quarterly journal of studies on alcohol	0033-5649
282504755193114838	Quarterly medical review	0481-2158
282504755193114839	The Quarterly of the National Dental Association, Inc	0163-5565
282504755193114843	The Quarterly review of biology	0033-5770
282504755193114844	Quarterly reviews of biophysics	0033-5835
282504755193114848	The Quarterly review of economics and business	0033-5797
282504755193114849	The Quarterly review of economics and finance : journal of the Midwest Economics Association	1062-9769
282504755193114850	Quarterly review of medicine	1080-5052
282504755193114851	Quarterly review of obstetrics and gynecology	0096-9230
282504755193114852	Quarterly review of otorhinolaryngology and broncho-esophagology	8756-4386
282504755193114856	Quarterly review of surgery, obstetrics and gynecology	0096-543X
282504755193114858	QA review : quality assurance news and views	1047-4773
282504755193114859	QJM : monthly journal of the Association of Physicians	1460-2393
282504755193114860	The Queensland dental journal	1038-703X
282504755193114861	The Queensland nurse	0815-936X
282504755193114863	QRB. Quality review bulletin	0097-5990
282504755193114864	QRC advisor	0747-7384
282504755193114866	Quaderni di clinica ostetrica e ginecologica	0033-491X
282504755193114867	Quaderni di criminologia clinica	0033-4928
282504755193114868	Quaderni della nutrizione	0033-488X
282504755193114870	Quaderni di radiologia	0048-6086
282504755193114871	Quaderni Sclavo di diagnostica clinica e di laboratorio	0033-4979
282504755193114872	Quaderni per la storia dell'Università di Padova	0078-7760
282504755193114874	Quality assurance (San Diego, Calif.)	1052-9411
